seri;model;titles;year;km;color;prices;date;location
Panamera;Panamera Diesel;DOLULAR DOLUSU PANAMERA;2012.0;275.0;Siyah;2.355.000 TL;29 Nisan;Antalya
Panamera;Panamera Diesel;*** ESA MOTORS ***2015 BAYİ MAKYAJLI PANEMERA DİESEL-SOĞUTMA-VKM;2015.0;90.0;Siyah;5.000.000 TL;29 Nisan;İstanbul
Panamera;Panamera 4 E-Hybrid;SELÇUKLU OTOMOTİV KONYA TRTEK 2022 BAYİ PANAMERA 4E-HYBRİD 462HP;2022.0;Sep.75;Siyah;15.250.000 TL;29 Nisan;Konya
Taycan;GTS;SELÇUKLU OTOMOTİV KONYA BAYİİ TAYCAN GTS 598 HP AİRMATİC BOSE;2022.0;10.0;Siyah;9.250.000 TL;29 Nisan;Konya
Panamera;Panamera Diesel;BOYASIZ 119 BİN KM PLATİNİUM EDİTİON AİR MARSHLA CARBON 4 SOĞTMA;2012.0;119.0;Beyaz;3.885.000 TL;29 Nisan;Samsun
Panamera;Panamera Diesel;BAYİ ÇIKIŞLI// 2014 MODEL//MAKYA­JLI//VAKUMLU KAPILAR//ARKA KLiMA;2014.0;119.0;Beyaz;4.350.000 TL;29 Nisan;Antalya
Panamera;Panamera Diesel;HATASIZ DOĞUŞ BAYİ PANAMERA +SUNROF+BOSE+HAFIZ­A+4ISITMA+BLUETOTH;2012.0;229.0;Siyah;2.990.000 TL;29 Nisan;Antalya
Panamera;Panamera Diesel;acilllĺlll satılıktır;2014.0;242.0;Siyah;4.000.000 TL;29 Nisan;Antalya
911;Carrera 4;Sahibinden Cok Temiz Porsche 911 Carrera 4;2006.0;54.0;Gümüş Gri;3.340.000 TL;29 Nisan;Ankara
911;Turbo S;SS MOTORS BAYİ 2021 911 TURBO S-ACC-LIFT-SPOR EGZOZ-BURMESTER;2021.0;13.879;Gri;26.500.000 TL;01 Mayıs;İstanbul
Panamera;Panamera GTS;2013 Porshe Panemera 4.800 GTS 430 bg Hatasız Vergi Barısl;2013.0;169.0;Siyah;3.875.000 TL;01 Mayıs;İstanbul
Taycan;Turbo;VOL MOTORS 2020 PORSCHE TAYCAN TURBO -ARKA AKS -22.000KM;2020.0;22.0;Siyah;5.550.000 TL;01 Mayıs;İstanbul
Panamera;Panamera Diesel;İLKAY ATAR MNG 2013 Model Porsche Panamera Diesel Platinum Edt.;2013.0;267.0;Beyaz;2.799.000 TL;01 Mayıs;İzmir
Panamera;Panamera Diesel;2012 PORSCHE PANAMERA DİESEL HATASIZ-BOYASIZ-M­ARSHALA-SOĞUTMA-;2012.0;220.0;Beyaz;3.000.000 TL;01 Mayıs;İstanbul
Panamera;Panamera Diesel;DOĞUŞOTO ÇIKIŞLI BOSE SOĞUTMA ARKA KLİMA KARBON PUSULA ELK BAĞAJ;2015.0;123.0;Beyaz;4.450.000 TL;01 Mayıs;Bursa
911;Carrera 4S;STATÜ MOTORSDAN PORSCHE 911 CARRERA 4S;2006.0;63.0;Siyah;3.450.000 TL;01 Mayıs;Denizli
Taycan;Taycan;"""OTOROLL"" 2021 PORSCHE TAYCAN SPORT DESİGN 476 Hp";2021.0;15.0;Gri;5.900.000 TL;01 Mayıs;İstanbul
Taycan;Turbo;AUTO CESUR'DAN 2021 PORSCHE TAYCAN TURBO;2021.0;8.962;Gri;6.650.000 TL;01 Mayıs;Balıkesir
Taycan;4S Performance Plus;21BAYİ TAYCAN4S PERFORMANCE PLUS-22KW-TRÜF-21''E JANT-ÖZEL DİSK;2021.0;11.May;Füme;6.650.000 TL;01 Mayıs;İstanbul
Taycan;4S Performance Plus;ERFA PREMIUM 2020 TAYCAN 4S PERFORMANCE PLUS YOLCU EKRAN;2020.0;9.Jun;Beyaz;4.490.000 TL;30 Nisan;İstanbul
Cayman;S;CAYMAN S BAYİ İÇİ TABA FATURALI TÜM BAKIMLARI YENİ;2006.0;154.0;Siyah;1.425.000 TL;30 Nisan;İstanbul
Taycan;4S Performance Plus;FER MOTORS 2021 HATASIZ SPORT DESİGN+ARKA AKS+BURMAST­ER+SOĞUTMA;2021.0;26.0;Füme;5.575.000 TL;30 Nisan;İstanbul
Panamera;Panamera Diesel;SERVİS BAKIMLI;2012.0;245.0;Siyah;3.350.000 TL;30 Nisan;Kocaeli
Cayman;Cayman;PORSCHE CAYMAN;2008.0;105.0;Siyah;1.785.000 TL;30 Nisan;İstanbul
Taycan;4S Performance Plus;Sahibinden doğuş çıkışlı hatasız en ful paket;2021.0;29.0;Siyah;6.950.000 TL;30 Nisan;İzmir
Cayman;Cayman;TARGET MOTORS 2013 PORSCHE CAYMAN 2.7 PDK DOĞUŞ BAYİ HATASIZ;2013.0;40.0;Füme;3.300.000 TL;30 Nisan;İstanbul
Panamera;Panamera Diesel;Sahibinden satılık;2013.0;205.5;Beyaz;3.335.000 TL;30 Nisan;Batman
Taycan;4S Performance Plus;10.500 KMDE 2021 PORSCHE TAYCAN 4S PERFORMANS PLUS BAYİ BOYASIZ;2021.0;10.May;Gri;5.850.000 TL;30 Nisan;Bursa
911;Carrera 4S;SS MOTORS 2014 CARRERA 4S CABRIO-SPOR EGZOZ-CHRON­O-BOSE-PDCC;2014.0;40.946;Siyah;7.875.000 TL;30 Nisan;İstanbul
911;Carrera;İlk Sahibinden 911 Yetkili Servis Bakımlı;1999.0;202.0;Gri;1.190.000 TL;30 Nisan;İstanbul
Panamera;Panamera 4 E-Hybrid;AYAR AUTO PANAMERA 23 4E-HYBRID 462HP SOĞUTMA AIR BOSE CHRONO;2022.0;6.Jan;Gri;13.750.000 TL;30 Nisan;İstanbul
Panamera;Panamera Diesel;SAHİBİNDEN PORCHE PANEMERA DİESEL BAYİ ÇIKIŞLI;2012.0;245.0;Siyah;2.320.000 TL;30 Nisan;İstanbul
Cayman;Cayman;2014 PORSCHE CAYMAN 53 BİN KM BAYİ ÇIKIŞLI;2014.0;53.0;Siyah;3.200.000 TL;30 Nisan;İstanbul
Panamera;Panamera Turbo;İLK SAHİBİNDEN YABANCIDAN YABANCIYA Foreigner to Foreigner;2014.0;160.0;Siyah;1.295.000 TL;30 Nisan;Bursa
911;Carrera 4S;MEHCAR-CARRERA 4S PDK TECHART -SPOR EGSOZ-SOGUTMA-VERGİ BARİSLİ;2012.0;107.0;Beyaz;5.625.000 TL;30 Nisan;İstanbul
Cayman;Cayman;2014 Porsche Cayman 2.7 PDK - 40.000km - SOUL Egzoz - Alcantara;2014.0;40.0;Siyah;3.500.000 TL;30 Nisan;İstanbul
Taycan;4S Performance Plus;Porsche taycan 4s pp+ paket;2021.0;4.Feb;Gri;5.750.000 TL;30 Nisan;İstanbul
Panamera;Panamera Diesel;"2012 PORSCHE PANAMERA DİZEL BAYİ CARBON BOSE GTS EDİTİON 21""";2012.0;197.0;Beyaz;2.615.000 TL;30 Nisan;Bursa
Cayman;Cayman;POSH MOTORS_2008 PORSCHE CAYMAN MANUEL-BAYİ ÇIKIŞLI;2008.0;146.0;Siyah;1.520.000 TL;30 Nisan;İstanbul
Taycan;Taycan;2021 DOĞUŞ BAYİİ ÇIKIŞLI HATASIZ BOYASIZ TRAMERSİZ 22 KW SARJ;2021.0;6.May;Beyaz;5.620.000 TL;30 Nisan;İzmir
Panamera;Panamera 4 E-Hybrid;ZABA MOTORS'DAN PORSCHE PANAMERA 4 E-HYBRİD AİR-ARKA AKS-SOĞUTMA;2022.0;7.895;Siyah;12.500.000 TL;30 Nisan;İstanbul
Taycan;Turbo S;DOĞUŞ ÇIKIŞLI 2021 TAYCAN TURBO S - INNODRIVE - BURMESTER - KARB;2021.0;7.Mar;Siyah;6.750.000 TL;30 Nisan;İzmir
Panamera;Panamera Diesel;TREMERSİz değişensiz 2012;2012.0;167.0;Beyaz;2.100.000 TL;30 Nisan;Bursa
Panamera;Panamera Diesel;Tertemiz Sadece Dosta gider SON FİYAT;2012.0;118.0;Siyah;2.200.000 TL;30 Nisan;İstanbul
Panamera;Panamera Diesel;PORSCHE_PANAMERA­_2013_PUSULA_VA­KUM_SOĞUTMA_CARB­ON_AİR_PLATİNUM;2013.0;215.0;Siyah;3.100.000 TL;30 Nisan;Ankara
Panamera;Panamera Diesel;HATASIZ BOYASIZ TRAMERSİZ BOSE+SOĞUTMA+MATR İX+BAYİ+360KAMERA;2014.0;135.0;Beyaz;4.850.000 TL;30 Nisan;Gaziantep
911;Turbo S;ÇAĞATAY AUTO 2022 PORSCHE 911 TURBO-S CABRIO 650 HP/0-100 2,7 SN;2022.0;6.001;Siyah;25.750.000 TL;30 Nisan;İstanbul
Panamera;Panamera Diesel;ASKAR OTOMOTİV'DEN 2015 PANAMERA DIESEL DOĞUŞ ÇIKIŞLI;2015.0;162.85;Siyah;3.890.000 TL;29 Nisan;İstanbul
Panamera;Panamera 4 - 10 Years Edition;EKCAR'DAN 2020 (%18KDV) PANAMERA 4 - 10 YEARS EDITION HATASIZ;2020.0;48.0;Siyah;7.920.000 TL;29 Nisan;İstanbul
911;Carrera 4S;ZENGİN OTOMOTİV DEN CARRERA 4S CABRİO 16.000 KM DE;2019.0;16.0;Siyah;12.600.000 TL;29 Nisan;İstanbul
Panamera;Panamera Diesel;DOLULAR DOLUSU PANAMERA;2012.0;275.0;Siyah;2.355.000 TL;29 Nisan;Antalya
Panamera;Panamera Diesel;*** ESA MOTORS ***2015 BAYİ MAKYAJLI PANEMERA DİESEL-SOĞUTMA-VKM;2015.0;90.0;Siyah;5.000.000 TL;29 Nisan;İstanbul
Panamera;Panamera 4 E-Hybrid;SELÇUKLU OTOMOTİV KONYA TRTEK 2022 BAYİ PANAMERA 4E-HYBRİD 462HP;2022.0;Sep.75;Siyah;15.250.000 TL;29 Nisan;Konya
Taycan;GTS;SELÇUKLU OTOMOTİV KONYA BAYİİ TAYCAN GTS 598 HP AİRMATİC BOSE;2022.0;10.0;Siyah;9.250.000 TL;29 Nisan;Konya
Panamera;Panamera Diesel;BOYASIZ 119 BİN KM PLATİNİUM EDİTİON AİR MARSHLA CARBON 4 SOĞTMA;2012.0;119.0;Beyaz;3.885.000 TL;29 Nisan;Samsun
Panamera;Panamera Diesel;BAYİ ÇIKIŞLI// 2014 MODEL//MAKYA­JLI//VAKUMLU KAPILAR//ARKA KLiMA;2014.0;119.0;Beyaz;4.350.000 TL;29 Nisan;Antalya
Panamera;Panamera Diesel;HATASIZ DOĞUŞ BAYİ PANAMERA +SUNROF+BOSE+HAFIZ­A+4ISITMA+BLUETOTH;2012.0;229.0;Siyah;2.990.000 TL;29 Nisan;Antalya
Panamera;Panamera Diesel;acilllĺlll satılıktır;2014.0;242.0;Siyah;4.000.000 TL;29 Nisan;Antalya
911;Carrera 4;Sahibinden Cok Temiz Porsche 911 Carrera 4;2006.0;54.0;Gümüş Gri;3.340.000 TL;29 Nisan;Ankara
Taycan;4 Cross Turismo;"KAPİTAL 2022 BAYİ CHRONO YOLCU EKRANI SOĞUTMA 20""JANT";2022.0;6.Jan;Siyah;6.250.000 TL;24 Nisan;İstanbul
Panamera;Panamera 4;!!!'BABACAN AUTODAN PORSCHE PANAMERA KUSURSUZ TEMİZLİKTE!!!;2011.0;233.0;Siyah;2.550.000 TL;24 Nisan;Konya
911;Targa 4 GTS;EDITION-2022 TARGA 4 GTS/LİFT/CARBON/ARKA AKS/SOĞUTMA/FULL;2022.0;6.001;Beyaz;16.500.000 TL;24 Nisan;İstanbul
Taycan;4S Performance Plus;Vosmer Bornova Ocak 2023 çıkışlı;2022.0;8.Jan;Lacivert;8.650.000 TL;23 Nisan;İzmir
Taycan;4S Performance;NARİN'DEN 2020 PORSCHE TAYCAN 4S PERFORMANCE CHRONO BAYİ ÇIKIŞLI;2020.0;8.992;Siyah;5.250.000 TL;23 Nisan;İstanbul
Panamera;Panamera 4S Diesel;2017 4S DİESEL-BAYİİ-5­8.000KM-SOĞUTMA -AİRMATİC-ARKA AKS-21''JANT;2017.0;58.2;Mavi;9.250.000 TL;23 Nisan;Trabzon
Taycan;4S Performance Plus;''GARDEN'' 2020 GRİ/BEJ BOSE 21'JANT K.ISITMA;2020.0;34.04;Gri;4.450.000 TL;23 Nisan;İstanbul
Panamera;Panamera Diesel;BAYİİ ÇIKIŞLI VE KOMPLE SERVİS BAKIMLI ÇİZİK DAHİ YOK;2012.0;190.0;Beyaz;3.250.000 TL;23 Nisan;Mardin
911;Targa 4;YENİKÖY MOTORS 2012 PORSCHE 911 TARGA 4 - BOSE - EGZOZ;2012.0;35.0;Beyaz;4.675.000 TL;23 Nisan;İstanbul
Panamera;Panamera Diesel;2014 MODEL 21 BİN KM HATASIZ BAYİ ÇIKIŞLI PORSCHE PANAMERA;2014.0;21.0;Beyaz;6.350.000 TL;23 Nisan;Aydın
Cayman;Cayman;TARGET MOTORS 2014 PORSCHE CAYMAN 2.7 PDK BAYİİ HATASIZ;2014.0;83.5;Beyaz;3.200.000 TL;23 Nisan;İstanbul
911;Carrera 4S;PORSCHE 911 CARRERA 4S-BAYİ-BOYASIZ-SO ĞUTMA-CHRONO-BOSE MUSİC-F1;2013.0;38.546;Siyah;7.350.000 TL;23 Nisan;Ankara
Taycan;GTS Sport Turismo;GEPARD|2022 NEW TAYCAN GTS SPORT TURISMO 598 HP ÖZEL SİPARİŞ;2022.0;6.001;Kırmızı;9.900.000 TL;23 Nisan;İstanbul
Boxster;Boxster;1998 131.000 km PORSCHE BOXSTER BAYİ CİFT TENTE ORJNAL TERTEMİZ;1998.0;131.0;Lacivert;900.000 TL;23 Nisan;İstanbul
Taycan;Turbo S;FİLOTURK'DEN 2020 TAYCAN TURBO S 761 HP BAYİ ÇIKIŞLI HATASIZ;2020.0;28.0;Gri;6.750.000 TL;23 Nisan;Gaziantep
Taycan;Turbo;- YENİKÖY MOTORS İZMİR - 2020 TAYCAN TURBO - BOSE - 680 HP;2020.0;0.0;Beyaz;7.450.000 TL;23 Nisan;İzmir
Panamera;Panamera 4;Rocco Motors 2011 PANAMERA 4 BOYASIZ 190.000 KM VERGİ BARIŞLI;2011.0;190.0;Beyaz;2.650.000 TL;23 Nisan;Ankara
Taycan;Taycan;GARAGE 2021 PORSCHE TAYCAN PERFORMANCE PLUS/BAYİ/HATASIZ;2021.0;11.723;Siyah;4.950.000 TL;23 Nisan;İstanbul
Taycan;4S;MM MOTORS 2020 PORSCHE TAYCAN 4S 530 HP HATASIZ;2020.0;26.0;Gri;5.500.000 TL;23 Nisan;İstanbul
Taycan;4S Performance Plus;DOĞUŞ OTO ÇIKIŞLI 2021 MODEL TAYCAN;2021.0;16.75;Gümüş Gri;5.400.000 TL;23 Nisan;İstanbul
911;Turbo S;''NOVA MOTORS'' 2020 PORSCHE 911 TURBO S / FULL;2020.0;11.0;Füme;15.950.000 TL;23 Nisan;İstanbul
Taycan;4S Performance Plus;YENİKÖY MOTORS 2020 PORSCHE TAYCAN 4S - BOSE - AIRMATIC - CHRONO;2020.0;0.0;Gümüş Gri;6.100.000 TL;23 Nisan;İstanbul
Taycan;4S Performance Plus;2021 MODEL BOYASIZ CAM TAVAN 571 BG;2021.0;29.0;Gri;4.990.000 TL;23 Nisan;Batman
Taycan;4S Performance Plus;MONZA MOTORS 2021 PORSCHE TAYCAN 4S PERFORMANCE PLUS-BAYİ;2021.0;15.0;Füme;5.950.000 TL;23 Nisan;İzmir
Taycan;4 Cross Turismo;ARS MOTORS 2022 PORSCHE TAYCAN 4 CROSS TURISMO BOSE+ISITMA;2022.0;7.Jan;Siyah;6.890.000 TL;23 Nisan;İstanbul
Taycan;Turbo S;Porsche Taycan Turbo S, Full Karbon;2021.0;4.Mar;Siyah;7.250.000 TL;23 Nisan;İstanbul
Panamera;Panamera Diesel;HATASIZ MAKYAJLI-AIRMATI­C-BOSS-CHRONO-V­AKUM-SOGUTMA-360;2013.0;149.0;Beyaz;3.850.000 TL;23 Nisan;Konya
Panamera;Panamera Diesel;KAHRAMAN OTOMOTİV'DEN HATASIZ BOYASİZ TAM DOLU PORSCHE PANAMERA;2012.0;245.0;Beyaz;2.950.000 TL;23 Nisan;Antalya
911;Targa 4S;ORJİNAL 2008 PORSHE 911 TARGA 4S;2008.0;148.0;Gri;2.639.750 TL;23 Nisan;İstanbul
Panamera;Panamera Diesel;ÇELİKLER LUXURY CAR;2013.0;99.0;Beyaz;3.650.000 TL;23 Nisan;Antalya
911;Carrera 4S;2025 DOĞUŞ GARANTİLİ 2014 SON ATMOSFERİK MOTORLU CARRERA 4S;2013.0;39.8;Beyaz;7.100.000 TL;23 Nisan;Kocaeli
Panamera;Panamera 4;SAHİBİNDEN ÖTV SORUNSUZ!! PORSCHE PANAMERA 4;2011.0;229.0;Beyaz;2.800.000 TL;23 Nisan;İzmir
911;Carrera 4S;"""OTOROLL"" 2014 911CARRERA 4S SOĞUTMA CARBON CHRONO SPOR EGZOZ";2014.0;60.0;Gümüş Gri;7.500.000 TL;22 Nisan;İstanbul
Taycan;4S Performance Plus;"""OTOROLL"" 2020 TAYCAN 4S PERFORMANCE PLUS CHRONO BOSE ARKA AKS";2020.0;25.0;Sarı;5.900.000 TL;22 Nisan;İstanbul
Panamera;Panamera Diesel;2012 PORSCHE PANAMERA;2012.0;245.0;Kahverengi;2.800.000 TL;22 Nisan;Bursa
Panamera;Panamera Diesel;EMA MOTORS'' CARBON PUSULA SOĞUTMA ISITMA AİRMATİC FULL;2012.0;159.0;Beyaz;2.949.000 TL;22 Nisan;İstanbul
Taycan;Turbo;PORSCHE TAYCAN TURBO 680HP BAYİ ÖZEL RENK;2020.0;32.182;Turkuaz;5.850.000 TL;22 Nisan;Ankara
718;Boxster;2019 Bayii Hatasız Pdk Full (Otomatik);2019.0;8.Aug;Beyaz;4.550.000 TL;22 Nisan;İstanbul
Taycan;4S;ENZO MOTORS 2020 PORSCHE TAYCAN 4S BAYİ ÇIKIŞLI İÇİ ESPRESSO FUL;2020.0;23.May;Gri;5.275.000 TL;22 Nisan;İzmir
Cayman;S;EURO MOTORS 2007 PORSCHE CAYMAN S CHRONE/BOSE/ISITMA;2007.0;118.364;Gri;1.685.000 TL;22 Nisan;İstanbul
Taycan;Turbo;2023 PORSCHE TAYCAN TURBO-BAYİ-S­OĞUTMA-BOSE MUSİC-HEAD UP;2022.0;8.003;Gri;9.950.000 TL;22 Nisan;Ankara
Panamera;Panamera Diesel;2012 Porsche Panamera Dizel Boyasız 139.627km;2012.0;139.627;Siyah;3.440.000 TL;22 Nisan;İstanbul
Panamera;Panamera Diesel;KIRATLI A.Ş.- 2012 PORSCHE PANAMERA BAYİİ ÇIKIŞLI;2012.0;206.0;Siyah;2.750.000 TL;22 Nisan;Gaziantep
Boxster;S;2009 MODEL 3.4 H 6 295 HP BOXSTER S PDK ŞANZIMAN 76500 KMDE;2009.0;76.5;Siyah;1.870.000 TL;22 Nisan;İstanbul
911;Carrera S;BAŞERLER - 2012 MODEL 911 CARRERA S CABRİO HATASIZ BOYASIZ;2012.0;57.0;Beyaz;6.550.000 TL;22 Nisan;Ankara
Panamera;Panamera Diesel;BAYİ HATASIZ BOYASIZ;2011.0;190.0;Siyah;4.200.000 TL;22 Nisan;Ankara
Panamera;Panamera 4 Platinum Edition;SAHİBİNDEN 2022BAYİ PANAMERA4 PLATİNUMEDİTİON BOSE+SĞTM+21JANT;2022.0;1.Jan;Siyah;11.935.000 TL;22 Nisan;İstanbul
Taycan;4S Performance Plus;İLK SAHİBİNDEN 2021 SPORT DESİGN-TEBEŞİR-TRÜF -22KW-CHRONO-MASAJ;2021.0;36.0;Gri;6.850.000 TL;22 Nisan;İstanbul
911;Carrera;Dogus Cikisli + Bakimli + Garantisi Devam Ediyor;2012.0;49.317;Kahverengi;5.650.000 TL;22 Nisan;Ankara
Taycan;4S Performance Plus;ilk sahibinden tertemiz;2020.0;10.0;Siyah;5.100.000 TL;22 Nisan;İstanbul
Panamera;Panamera 4;SS MOTORS BAYİ 2019 PANAMERA 4-SPOR EGZ.-AIRMATIC-­SOĞUTMA-CHRONO;2019.0;59.807;Füme;8.950.000 TL;22 Nisan;İstanbul
Panamera;Panamera Diesel;PANEMARA BAYİ BAKIMLI;2012.0;260.0;Siyah;2.475.000 TL;22 Nisan;Ankara
Taycan;4 Cross Turismo;İCON AUTO - TAYCAN 4 CROSS - İÇ TRÜF - SOĞUTMA - MASAJ - EKRAN;2021.0;0.0;Füme;5.999.950 TL;22 Nisan;İstanbul
Panamera;Panamera S;EXTRALI 2011 PANAMERA S TAM ÖTV;2011.0;173.0;Beyaz;4.000.000 TL;22 Nisan;Bursa
911;Carrera 4S;2007 CARRERA 4S CABRİO 122.000 KM . FULL ESTETİK HEDİYE;2007.0;122.0;Siyah;3.900.000 TL;22 Nisan;Denizli
Taycan;4S Performance Plus;YENİKÖY MOTORS 2020 PORSCHE TAYCAN 4S - ARKA AKS - SPORT DESIGN;2020.0;26.Jun;Bordo;5.950.000 TL;22 Nisan;İstanbul
Taycan;4S Performance Plus;ERKO GARAGE'DAN 2020 PORSCHE TAYCAN 4S PERFORMANCE PLUS;2020.0;21.0;Gri;6.500.000 TL;22 Nisan;İstanbul
Taycan;4S Performance Plus;VENEDI 2020 PORSCHE TAYCAN 4S PERFORMANCE PLUS 20.000KM HATASIZ;2020.0;20.0;Gri;6.150.000 TL;22 Nisan;İstanbul
Taycan;4S Performance Plus;2020 PORSCHE TAYCAN 4S PERFORMANCE PLUS HATASIZ;2020.0;5.0;Beyaz;5.450.000 TL;22 Nisan;İzmir
Taycan;4S Performance Plus;2021 TAYCAN 4S PERFORMANCE PLUS SİYAH İÇİ TRÜF TAM DOLU;2021.0;12.0;Siyah;6.250.000 TL;22 Nisan;İstanbul
Panamera;Panamera Diesel;SEYYAL OTOMOTİV'DEN 2012 PANAMERA 3.0 D+4SOĞUTMA+­BOSE+BYSZ!!;2012.0;232.0;Beyaz;2.890.000 TL;22 Nisan;Ankara
911;Carrera 4S;ARS MOTORS PORSCHE 911 4S,SPOR EGZOZ,TRÜF,FULL;2019.0;17.0;Füme;11.850.000 TL;22 Nisan;Bursa
Cayman;Cayman;ÖZERK MOTORS/2015 MOD/BAYİ/2.7 LİTRE/275 HP/19İNÇ OZ RACİNG JANT;2015.0;105.0;Siyah;2.750.000 TL;22 Nisan;Tekirdağ
Taycan;4S Performance Plus;YENİKÖY MOTORS 2020 PORSCHE TAYCAN 4S PERFORMANCE-D­ISPLAY-MASAJ;2020.0;0.0;Gümüş Gri;6.100.000 TL;21 Nisan;İstanbul
Taycan;Turbo S;BAYİ ÇIKIŞLI ÖZEL RENK EMSALSİZ;2020.0;35.0;Gri;8.450.000 TL;21 Nisan;Mersin
Panamera;Panamera Diesel;2012 BAYİ PANAMERA 3.0 DİESEL BEYAZ İÇİ BEJ ISITMA SUNROOF;2012.0;292.0;Beyaz;2.329.000 TL;21 Nisan;İstanbul
Panamera;Panamera Diesel;ERMER'DEN PORSCHE PANAMERA DİESEL-VERGİ BARIŞLI-EMSALSİZ;2015.0;88.0;Siyah;4.360.000 TL;21 Nisan;İstanbul
Panamera;Panamera Diesel;PORSHE PANAMERA DİZEL KAZASIZ TAM DOLU PUSULA EĞLENCE PAKET..;2012.0;186.0;Beyaz;2.850.000 TL;21 Nisan;Bursa
Taycan;Turbo;MİLHAN MOTORS 2020 PORSCHE TAYCAN TURBO BOSE-ISITMA BAYİ CIKİŞLI;2020.0;Jun.36;Siyah;6.600.000 TL;21 Nisan;İstanbul
Panamera;Panamera Diesel;OTOSHOW 2'ELDEN 2013 PORSCHE PANAMERA HAFIZA ISITMA+SOĞUTMA+NAVİ;2013.0;290.0;Beyaz;2.650.000 TL;21 Nisan;İstanbul
Taycan;4S Performance Plus;SAPAN MOTORS 2020 PORSCHE TAYCAN TAM DOLU FULL HATASIZ-BOYASIZ;2020.0;26.0;Füme;4.850.000 TL;21 Nisan;İstanbul
Panamera;Panamera Diesel;VİZYON CARS VAN MATRiX MARŞAL PUSULA RECORE ÖZEL SPOYLR SOĞUTMA;2013.0;245.0;Siyah;5.150.000 TL;21 Nisan;Van
Taycan;Turbo S Cross Turismo;AUTOBANK 2021 TAYCAN TURBO S CROSS TOURİSMO GECE GÖRÜŞ - HEAD UP;2021.0;0.0;Gri;8.750.000 TL;21 Nisan;İstanbul
Panamera;Panamera Diesel;SECO MOTORS PANAMERA HATASIZ BOYASIZ YENİ KASA BAYİ;2014.0;220.0;Beyaz;3.750.000 TL;21 Nisan;Antalya
Panamera;Panamera Diesel;"2014 PANAMERA DIESEL ""59.000KM""BAYİ SOĞUTMA+VAKUM+20JANT HATASIZ";2014.0;59.411;Siyah;5.400.000 TL;21 Nisan;İzmir
911;Carrera;İLK SAHİBİNDEN DOĞUS ÇIKIŞLI KOLEKSİYONLUK 911 CARRERA;2007.0;29.Jan;Siyah;4.200.000 TL;21 Nisan;Ankara
718;Boxster;SS MOTORS 2016 PORSCHE 718 BOXSTER-SPOR EGZOZ-45.422 KM;2016.0;45.422;Beyaz;3.595.000 TL;21 Nisan;İstanbul
Panamera;Panamera 4;ACR MOTORS-2011 PANAMERA 4 BAYİ 120.000km BOSE AHSAP 20'' TURBO;2011.0;120.0;Siyah;3.150.000 TL;21 Nisan;İstanbul
718;Boxster;Boxster 718;2017.0;29.2;Beyaz;3.550.000 TL;21 Nisan;İstanbul
Taycan;Turbo;YENİKÖY MOTORS 2020 PORSCHE TAYCAN TURBO - PDCC -MASAJ-DISTRONIC;2020.0;0.0;Siyah;7.450.000 TL;21 Nisan;İstanbul
Taycan;4S Performance Plus;YILMAZ PLAZA 2021 TAYCAN 4S P.PLUS HEAD.UP AİRMATİC YOLCU EKRANI;2020.0;30.0;Beyaz;6.750.000 TL;21 Nisan;Sakarya
Taycan;4S Performance Plus;BAYİ ÇIKIŞLI 4S PERFORMANCE PLUS;2021.0;12.May;Kırmızı;5.250.000 TL;21 Nisan;Bursa
Taycan;Taycan;YENİKÖY MOTORS 2021 PORSCHE TAYCAN - DISPLAY - BOSE - SOĞUTMA;2021.0;6.Apr;Siyah;5.450.000 TL;21 Nisan;İstanbul
Panamera;Panamera Diesel;ALKAN AŞ 2012 BAYİ PORSCHE PANAMERA DIESEL-ISITMA;2012.0;126.976;Siyah;2.750.000 TL;21 Nisan;Ankara
Panamera;Panamera Diesel;ALACA'DAN 2012 PORSCHE BOSE ISITMA SOĞUTMA NAVİ PUSULA 79.000KM;2012.0;79.0;Bordo;3.851.500 TL;21 Nisan;Rize
Panamera;Panamera Diesel;Porche panamera diesel;2012.0;230.0;Beyaz;2.650.000 TL;21 Nisan;Gaziantep
911;Turbo S;TARGET MOTORS 2022 PORSCHE 911 TURBO S CABRİO AEROKİT/MANUFAKTUR;2022.0;6.134;Gümüş Gri;25.950.000 TL;21 Nisan;İstanbul
Panamera;Panamera Diesel;LİON MOTORS-2015 PANAMERA 3.0d EDİTİON-4'BLG-CHR­ONO-BOSE-V.BRŞLI;2015.0;127.0;Beyaz;4.179.500 TL;21 Nisan;İstanbul
Panamera;Panamera 4S;TÜRKİYENİN EN DÜŞÜK KM HASAR KAYITSIZ;2012.0;29.0;Siyah;4.200.000 TL;20 Nisan;Amasya
Boxster;Boxster;İCON AUTO -87.000 KM -BOSE -İÇİ KIRMIZI -CARBON -CABRİO -BOSE;2010.0;87.0;Beyaz;2.300.000 TL;20 Nisan;İstanbul
911;Carrera 4S;OTOHAUS DAN 911 Carrera 4S;2004.0;139.0;Mavi;1.975.000 TL;20 Nisan;İstanbul
Panamera;Panamera Diesel;BEY MOTORS' dan 2012 HATASIZ-BOYASIZ PORSCHE PANAMERA / DİESEL;2012.0;238.0;Siyah;2.790.000 TL;20 Nisan;Bursa
911;Carrera 4S;2014 CARRERA 4S DOĞUŞ OTO ÇIKIŞLI;2014.0;68.3;Gri;7.100.000 TL;20 Nisan;İstanbul
